tweet_id,sentiment,author,content
1753838210,joy,Hattylovinmcfly,@sammihouse  awww lol yh it is worth it-  mcfly are worth it 2  eekk
1753838222,surprise,ramdomthoughts,"@ksymmonds @lcaller Sorry to have missed it. Yes, I'm a lazy bastard  Up, but still not dressed"
1753838344,surprise,Elanatra9,@PsychicRadio Thabks! This made me feel very special!
1753838349,joy,David_GG,"So, I finally got my but on Twitter. Let's hope I make good use of this site"
1753838493,trust,Catvamp,"welcome to all new catvampees, enjoy the ride"
1753838580,joy,Paul__Taylor,"@travelrants that's cool, I'd be happy to contribute to any future articles. Enjoy the rest of the weekend"
1753838633,surprise,pamelaheywood,Round and Round the Garden: The amazing thing is that he's still talking to me!  http://rly.cc/JNFwN
1753838665,joy,Mehdi_10,Proudly watching my film  http://bit.ly/dP2Uh
1753838867,joy,BoilingIce,Migrating a Sybase ASE SPARC Sun Solaris based into a Solaris x86 based. That should be fun
1753839094,trust,carter_family,We are having a day 'at home' today - which is proving to be rather lovely
1753839119,joy,uktvaddict,Just finnished my Double Cheeseburger. It was good  Ready to watch the Spanish F1
1753839236,trust,jackiesworld,Happy Mother's Day to all the mamas out there
1753839269,joy,dawuss,"Yay, a live demo of Rhodes. Loving this more and more  #euruko"
1753839272,trust,tanja_ros,"Awesome sunday service  God is for you, Jesus is praying for you - What can man do to you?!"
1753839287,trust,privatestudmuff,@sh4rkship thanks for the follow
1753839337,trust,codelust,"@asmita it is very cheeky one, but nice too"
1753839346,trust,PeaceDiva,@Mariment @macangel @VisionaryEyes Thanks so much!
1753839399,surprise,Adam__Carter,@familyguyonline thanks for following !
1753839405,trust,ishaNikki,@nickmovs omg!! I'm tweeting sooo late sorry I miss u 2 good times ...NO I didn't marry him still great friends
1753839439,surprise,AutomarketRo,@andistancu Un mesaj de eroare: ForbiddenYou don't have permission to access /photo/3180758.jpg on this server. Am ghicit?
1753839446,joy,fulltimecasual,"@Sweet_Libertine um, glad you enjoyed it..."
1753839473,surprise,bassylover,Yesterday was the 1 year anniversary of the best day ever! YAY MCR!!!!
1753851799,trust,charlesstinger,http://snipurl.com/hq0n1 Just printed my mom an Amazon gift card  for Happy Mothers Day talk about last minute.
1753851824,trust,michellepitman,my darling dd says &quot;my mum is my best friend&quot;... and she told me to tell you all she said that in here too  so I did! love ya moo (jd too)
1753851836,joy,bmoyle,@ScottRhodie so you liked it. Glad to hear
1753851868,surprise,adamcoomer,has finally started his serious revision - has just completed an english BG mock
1753851895,trust,Cletae,@ciaag3nt thats great  (((hugs)))
1753851984,trust,marayfranay,Happy mothers day! Be good to your momma's!
1753852037,surprise,Graphicaholic,@thebeaddoodler You are welcome  I love cute stuff!
1753852044,trust,jmva,off to do some gardening and get lots of fresh air - i love Sundays
1753852063,trust,oohlookacat,speakerphone with the bestie  love that kid http://tinyurl.com/qxyc2n
1753852149,anger,xombiekitty,"@Rove1974 LOL @ the cards. So very, very wrong"
1753852216,trust,j3im3,greeting again every momma : Happy Momma's Day!
1753852508,joy,paulonair,@Jennifalconer I was happy to see on Something For the Weekend that Flight of the Conchords is back on BBC4!
1753852570,joy,athomemom,"@brazilianlinda Whoops, totally read that wrong. Ahem. Yes, I am participating in the 10 day may madness. My ebook is up there."
1753852639,joy,jannee3,cleaning day!
1753852695,anger,necenzurat,@cristinica21 kill her
1753852785,joy,amybaby63,@langfordperry woah in the uk it isn't mothers day werid! I've been watching friends all day helps me revise. Oh and 17 again is awesome
1753852786,joy,rahsiaebiz,learn to fly higher...!  http://tinyurl.com/30tools
1753852815,joy,maddycee,"just got back from footy, thankgod eagles won"
1753852891,joy,natburleson,@MizFitOnline @lance02 Morning!  Happy Mother's Day Miz!!!  Thank you Lance!!!!
1753853027,surprise,iSantishow,omg! i didnt even know my friend knew @ijustine !!! lol its a small world
1753853173,joy,chickenpantz,"just finished some Sunday cleaning, waiting to read the next chapter of Kiyosaki's book so i can hire a cleaner"
1753853198,trust,ADoggPerson,@ClaytonMorris Thank You Clayton. Going to my favorite Greek Resturant after church for mom's Day!!!!  Loved you on Huckabee
1753853305,trust,Orlijonas,My mom was happy with my present  yayy
1753853394,joy,mini_ritz,@Jae878 aha thanks Jae
1753853723,trust,Bodisaffa,@ash_786 It's no secret I'm an apple boy! Have considered the iphone dark side MANY times
1753853940,trust,emmabeadle,is having a loungey sunday
1753853986,trust,emmsu,@samjmoody @DebbieFletcher Happy Mothers day!! Xx
1753854038,joy,maryruthanne,work 7 to 4.... happy mother's day!
1753854256,joy,StephanieeAnne,"finally finished my mom's card. took so long getting all the pictures! it looks good though, i'm happy &amp; can't wait til she sees it"
1753854311,joy,JCTurner,"@dalekwidow I'm hearing lots of good things about the new Trek movie. I'll see if my Dad, &quot;a fellow Treky&quot;, would like to see it"
1753854376,trust,elleLOVESgreys,@madilovesmerder yeahh. i loved it how addie was being supportive  and in s3 epi4 when addie was like to Der &quot;dont hurt her again&quot;..
1753854399,surprise,IainHay,Just woke up and catching up on the nightly tweets!!
1753854587,trust,ladie_lexx,"HAPPY MOTHER DAY FOR ALL THE STRONG HARD WORKING MOTHERS, MAY GOD BLESS YOU AND YOUR FAMILY"
1753854786,joy,BeeMagazine,Happy Mothers Day to all the beautiful mom's out there  A day to cherish the best women in our lives
1753854880,joy,casey_kent,Hey mates. I just came home from the beach.  I'm hella tired. It was a 4-hour ride.
1753854909,trust,AmberJay11,@JoelMadden People from England can watch this one  Thankyou
1753854917,trust,PlayboyManager,im an avid fan of playboy magazine and i love your magazines
1753854924,joy,rainfallsdown,"watching #f1. I live near Montmelï¿½, I'm so excited about this race"
1753855065,trust,saycheeese,"@mzfuller8, @mynervouscharm, @littlebirds, @sonsah, i hope you all have a happy mothers day!"
1753855148,trust,comeonecomeall,@makikaysantos http://bit.ly/izhdy  here looove.
1753855159,trust,kussi91,@BenWay08 mmm but nothing i can do. lucky ive got great friends like u to cheer me up
1753855447,joy,Flickie,Had such a boss night out.
1753868771,joy,antiheroine,Happy Mother's Day to all my favorite moms.
1753868796,joy,Emmmma_Bemmaaa,@looosie Agfest? it was pretty awesome.. loads of people were there lol
1753868842,joy,bjfletcher,"@joechacko thx! i became IBM Master Inventor in 2008. really enjoyed your blog, particularly with the vegan tag"
1753869038,trust,LeaQT,GM Tweeters! Happy Mother's Day to the mothers and pretend mothers out there!
1753869048,joy,TistyLee,Had a great talk with Tony this afternoon... we're going to give it another go
1753869051,joy,gen224,"For US tweeps, don't forget to call your mom today..."
1753869105,surprise,SabrinaLuna,Happy Mother's Day!  @&gt;---&gt;---&gt;--- A rose for YOU!
1753869124,joy,DubarryMcfly,@Rebekah_Mcfly how cool will that be  she is so nice!! Bless her=] so what ya upto? Love you (L) XoxoX
1753869145,trust,Schleifchen,happppppyyyy mothersdayyyyyyyyy  mummy you are the best
1753869182,joy,Esteff11,mOod. was way too much fun. lol..  I lOve to dance TEchno !!! &lt;3 ... life.lOve.stress &amp;&amp;. set backs &lt;3 gnite
1753869302,joy,DayneKingsford,feels like warm things
1753869320,joy,Adam__Carter,"just woke up, hopefully going to see the Xmen film today?"
1753869452,joy,agirlnamed_elle,Happy Mothers Day to all you mom out there
1753869607,joy,littlesteve,"3500 downloads for quickpwn 3.0b5 with cydia, Thanks for playing"
1753869614,joy,LesleyMacDonald,"Ahh, sunshine.  Just deleted 404 spam emails from 2 days - now off to BBQ in sun  wonderful..."
1753869835,joy,SaDcharlotte,"@AbbeyEmm Haha. If you like him, then you should go"
1753869925,joy,tiffanygrace8,Its a lovely 58 degrees right now at 7am.  amazing. Enjoy melting vegas. :l
1753869988,joy,MizFitOnline,@natburleson nope  husband is golfing &amp; tornado &amp; I are playing. Im so spoiled everyday. esp LAST sunday (tattoo )
1753870058,joy,hereitwaslively,@astaldoia definitely something with eggs  Yummy
1753870107,joy,xoxmillyxox,"Yay, I should be able to make it to 700 updates tonight  lame compared to other ppls i know lol"
1753870108,joy,briethehippo,@bobbinrob SPARKLY PEEN FOR THE WIN! It solves all of life's problems
1753870135,joy,Mina_Secrets,"@btillo Hehe ! Thanks for your advice  I choose the shoes, only three of them, so hard !!!"
1753870203,joy,Vockil,"@LennyKravitz - Hey, Lenny, we are waiting you in Bulgaria again soon! The concert last year was... OMG!"
1753870354,joy,Hollywood_Trey,@PeaceDiva Nice! What r ur plans for 2day? Oh n Happy Mothers Day if u happen 2 b a mother
1753870498,joy,ChristovShow,Sunday morning and i realised im a film snob  as it said on MSN entertainment
1753870519,joy,CharlieBanks,jolly good last night
1753870554,joy,loveactually,My laptop grew speakers. Now I can watch Charlie with the sound on
1753870566,trust,AlexanderKrag,"@LisaHopeCyrus I know, she's great!  The Climb is sooo good!"
1753870575,surprise,juicynat,Chillaxing in Hyde park
1753870601,trust,Lukerice86,"Love sundays. Especially when F1 is on!! Still in PJ's, no plans to get out of them any time soon"
1753870633,joy,GoldenFish00,@llJessicall SOunds goood!
1753870755,joy,Mr_Marty,"@TimmyTenga awesome, I'm looking at sourcing some as well."
1753870819,anger,Kiminrainbows,"@n00rtje Thanks  I'll explain on msn or something :p and I HATE SPIDERS TOO! What happened, one attacked you? xD"
1753870862,joy,andreeaparaschi,And I am off to my sister's to partyyyy!
1753870886,trust,JESSABRAHAMS,"http://twitpic.com/4wuko - This is 'Teddy Bear', we might be getting him - isn't he so cute"
1753870981,joy,LAURA_x_ESS,.. good morning peoplee  looks like it's going to be a nice day today! better than last week it was raining =(.
1753871012,joy,natalievass,http://twitpic.com/4wukt - We bought Ludi her own rug. Dogs are the best
1753871130,trust,Emmmma_Bemmaaa,is loving the magic pens
1753871396,joy,l4flare,"More beans on toast for breakie! Gotta clean my room and study for final Cisco exam, then watch #LOST . Can't wait!"
1753871410,joy,GretchenBraun,@agoodstein @timknapton what good role models...  i like how yinz think!
1753871418,joy,warren_bennett,@sarahjpin Good work.I've only just managed to turn my studio on... I envy your productivity
1753871424,trust,brainbits,@emilybaranowski congrads on engagement/bridal shower! sounds like fun for upcoming &quot;jump out of the audience&quot;  wd love to join in!
1753871518,surprise,blouisep,@ashsimpsonwentz http://twitpic.com/2sw4v - i love BOTH your hairsss
1753871746,trust,michaelgross,Happy mother's day to all the mums out there
1753871776,trust,Mia__Cavallo,"@Maggiemelba Good morning hun! I will, promise  Glad you like 'em. Have a lovely day :o)"
1753871870,joy,louisianatravel,Happy Mother's Day! What are you doing for your Mama today?
1753871921,joy,louise_roxy,"Headache is gone,thank god!Time for tea i think"
1753884423,trust,Saaaaah,"happy mothers day @ my mum  (also to my sis @kamyisonfire and my &quot;mum&quot; jess, ahah)"
1753884502,trust,smcbajan,some relaxation. so much things on my list... but really not that much
1753884557,trust,Uhmm_ellee,Heaos keen for next weekend.        Mummy. &lt;3
1753884689,surprise,marco_cali,"@rhettroberts I taped them when I was still at school! They look pretty retro now, but the theme song is still recognisable"
1753884721,joy,smallbecca,@Emmaloid you? hungover? never  I am not hungover &amp; I don't know how. I think it may be my new superpower. Is la Whalen at home? xxx
1753885141,joy,JohnDalziel,@timlichfield alreet chap! Have an awesome time! N congrats on it recent results!
1753885322,trust,lola_Ge,"had a great time celebrating mother's day  to me, being a mom is the best job on earth!"
1753885325,trust,freshypanda,"@Zanna85 Almost, almost.. Thanks on the &quot;good save&quot; Z!"
1753885385,trust,ross_macrae,@camillapierry better than throwing them out
1753885391,joy,ayriana,last drops of the thesis... God let it end today.
1753885410,joy,gawbler,@hairrocks happy birthday!
1753885423,surprise,NXNWWigan,twitwoo! i can tweet from my phone
1753885481,joy,BareCheek,@CheekyKerri Defo can't wait we will have a nice afternoon and some music
1753885586,joy,ayana09,is playing MYBRUTE!  follow me at: http://yhana09.mybrute.com
1753885674,surprise,linnetwoods,@MacQuid Oh really?!
1753885765,joy,DRK13,"@insteadofdeath this is really helpful,  you swear a lot, i just realized. haha."
1753885782,joy,renmiu,@sadknob OK. Happy to hear that you are feeling fine
1753885786,joy,greenjon,#firefly weekend on SciFi channel  I'm a happy man
1753885950,trust,dtinth,"rt @bact #barcampbkk3 for entertainment at night, bring your favourite mp3s .. there should be a way we can enjoy music together"
1753886014,joy,Reach,Celebrating mother's day with apple pie
1753886108,joy,TheAtomicMommy,HAPPY MOTHER'S DAY LADIES!!! Hope you all have a wonderful day.
1753886131,joy,seeder_lab,"@cssglobe hahah, you own lab.hr  I own lab.ba, seems that we think in similar ways"
1753886147,surprise,Foggie47,@ethmet Hello  ...hehe yup we sure do ...lovely to 'see' you xx
1753886218,surprise,MarisaRibeiro,Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!
1753886238,joy,twishes,[-O] i wish the birthday massacre would come to australia  i think they said they're thinking about it tho.. http://tinyurl.com/p6lfch
1753886323,trust,Korindini,is freaking exhausted...need to go to bed....gotta get up early YUCK....HAPPY MOTHER'S DAY TO ALL YOU MOMMIES OUT THERE
1753886405,joy,foolandtheopera,@JOY949 thanks for promoing the show for me in my absence  Glad you liked it. @sealfur and @flipthetape rock!
1753886496,joy,Smashy_,@Bitchface91 Well im hving another one today yey
1753886541,trust,_Lizzayy_,photomedia ASSIGNMENT! thanku mum for the tea  thanku shower for making me feel clean!
1753886542,trust,nilsnagele,Happy Mother's day; God bless you &amp; all mother's worldwide; mother nature...  technology emotion in motion...
1753886681,trust,Miamarie33,Happy Mothers Day
1753886824,surprise,freshypanda,@MissxMarisa Then I guess that makes me Dot?
1753886833,joy,jtrotti,"but no, i really do. long exposures with no tripod, not looking through the viewfinder, unfocusing. its great"
1753886847,surprise,LittleBitTwistd,@TwistedHelen her son is 7 and captured it outside...THANK GOD I HAVE A LITTLE GIRL
1753887070,trust,purple_lover_96,is so  just made a card 4 my mom!!   can't wait to see the smile on her face when she see's it!!
1753887318,trust,isaberabera,"@leah_dizon it's a little late but congratulations, leah  happy mothers day!"
1753887344,trust,MarisaRibeiro,@SensationPT Sensation Ocean of White Portugal: absolutely amazing  Adoreiii!
1753887685,joy,shizzle408,Home !! Home @ last !!!!! Time to step outside for some life
1753887718,trust,joshdavid,@Stellar_MC string out the dress.. Work that into a track please!!! What do u have coming up?? I'm ur biggest fan
1753887762,joy,ainsnie,greeting you all a happy mother's day!
1753902360,joy,me73,"@idibs oh, a really good 1 dude, thx... added"
1753902381,surprise,SimonaStanescu,OMG!!! am luat examenul la SPSS! Me so happy!
1753902383,joy,EkoEko_Azarak,@AkashaTheKitty I've read about those. They're cool. You should definitely get one
1753902524,trust,xoxodominique,happy mothers day!
1753902603,trust,timbuchalka,@Mike_Wesely he he   love it.
1753902713,trust,danipoynterjudd,"really bored today. just ate a bowl ful of rasberries and grapes, now i'm waiting for my dinner"
1753902748,anger,connoraa,"@sophieamy yer, oh that's gay cause u hell need to post more haha so we can talk"
1753902750,joy,supercoolkp,@rasga Yep: http://bit.ly/15yyId  We go there for Christmas treats!
1753902793,joy,DragonflyeDream,@Juniesgurl WOOHOO!!!  My broom isnt up to standards....there is no seatbelt on mine....*whispers*  I like the Swiffer...
1753902805,joy,nicepaul,@Hoopsiscrazy U think web design wld go down well at the International Brotherhood of Magicians? Maybe. The magic was a success at SXSWi!
1753902827,joy,wailanik,happy mother's day!
1753902939,joy,hellonenen,watching Bolt with my brothers and my mom.
1753903008,trust,ennahdii,happy mother's day everyone
1753903062,trust,IndiaReville,@DebbieFletcher Haha! I'll try that next time he's up north!  Thanks for the tip. xxx
1753903075,trust,who_the_heck,"thankies  no pictures in yet...but soon!! M'off to wash up love, have a good satdee xx"
1753903086,trust,HillNetley,@wossy http://twitpic.com/24mer - i like Mr Piggls I mean Pickles!!
1753903114,joy,SocialPro,@billzucker Thanks for making me laugh
1753903145,trust,rana__xx,@jaredmaine @kennedymaine @johnmaine @patmaine @garrettmaine I LOVE YOU GUYS! get your ass to australia in december for my birthday
1753903156,trust,Jessica_Luna,Happy Mother's Day! It will be a good day
1753903172,joy,Sushubh,http://bit.ly/X7D1c  Spanish Grand Prix 2009  in one hour!
1753903203,joy,macmuso,instant-messaging with two of my favourite conversation guys
1753903262,trust,SarahLazer,Happy Mothers Day! allergies are gay. Oh and I hope Miller has a better day too
1753903299,trust,cyrenitis,"happy mothers day to all the mothers, grandmothers, furbaby mommies, etc!  heading out for breakfast with my mom shortly"
1753903325,joy,LinneaBjorken_,Had a great time last night!
1753903421,trust,zeeshan_ahmed,@harisn I love to Read  And i love Film making
1753903552,joy,aymanelhattab,@HosamKamel Thanks for the follow man
1753903593,surprise,marisa_mm,@Rove1974 anychance you can get matthew to give a shout out to my mum Sarah for mothers day! we saw &quot;Ghosts from girlfriends past today&quot;
1753903620,trust,cellphonebestbu,Happy Mother's Day to all my twitter moms (including myself)
1753903723,trust,henryb35,goooodnight everyone!  and Happy Mothers Day to all the mothers out there.
1753903727,trust,chronophasia,Happy Mother's Day to all the moms out there!
1753903784,surprise,marcelbooth,"@MancunianLee Oh aye.....he rocks, shes horny"
1753903798,joy,Sion71,@dai_bach daps were the best lol
1753903814,joy,taylormcfly,@DebbieFletcher haha i will remember that  xx
1753903876,trust,missgreens,"follow my dad @GeorgieBouy he wont have much fabulous2say,but it will make him feel loved"
1753903881,joy,catiams,@sharlynnx ME TOO! please come online *-* hope you've had an amazing weekend
1753903927,surprise,yandrasap,today was interesting...
1753904142,joy,Custardcuppcake,"@JamesHancox LOL or maybe it's the tooth fairy, takes 'em to keep all the kiddys  teeth safe in"
1753904185,joy,joseph_ottorino,"Wow! Up, coffee in hand and already outside.  So peaceful on Sunday mornings."
1753904269,trust,miizzhiispaniic,"Happy Mothers Day, Mum.. Love you lots   1 month and 11 days to go.. AND 1 month to go for ma bby  love you Bash"
1753904324,joy,HanaStephenson,THE VIDEO IS FINALLY DONE WOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO!
1753904357,joy,Kiaroux,Watched Wolverine yesterday ... a spur of the moment kinda thing. Awesome! So proud that a South African director did that
1753904399,joy,smileshutter,the sunset view is SO beautiful from my room!
1753904448,joy,linnetwoods,"@McMedia Very well thank you! How are you, more importantly?"
1753904494,joy,TwangTwong,"@muffinwomanxo EH! u dont like retro? tisk tisk, what u been upto? ...apart from waxing ur &quot;mustache&quot; lol"
1753904502,trust,CaptainFletcher,"Anyone knows a site like the Swedish site &quot;sl.se&quot; or the great useful &quot;www.tfl.gov.uk&quot;, but for Liverpool?"
1753904518,trust,lisa24270,@Rtib happy birthday
1753904626,joy,tchvinkle,"@acchanosaurus good luck chan! gue kmrn bawa backpack kosong, quite helping"
1753904674,trust,DivasMistress,to my pretty lady @nikkiwoods HAPPY MOTHER'S DAY!!! She's the mother of my future son-in-laws
1753904799,surprise,Ocnarf10,@BuddingGenius you dont say
1753904911,surprise,fadedmoon,@prinsezha awesome. Wha'dya get her?
1753904912,joy,RyanJL,Sitting in Gatwick- going home for a week! cant wait to see family
1753904919,joy,DominiqueGoh,@maynaseric good luck with your auction
1753905113,surprise,kanjigirl,@iscreamshinki Oh that's why.
1753905121,joy,MizFitOnline,@McMedia husband is golfing &amp; the Toddler and I shall frolic. Am I the consummate mama in that Im so happy with my day?
1753905153,joy,sue_jr,going to watch boy in the striped pj's hope i don't cry
1753918809,joy,njohari,"gave the bikes a thorough wash, degrease it and grease it. think i did a really good job!"
1753918818,joy,RachellSmithles,"had SUCH and AMAZING time last night, McFly were INCREDIBLE"
1753918822,trust,Rellz,"His snoring is so annoying n it keeps me from sleeping (like right now, lol) but I honestly wud miss it if it eva left  I love him."
1753918900,joy,courtside101,Succesfully following Tayla!!
1753919001,trust,drapeaux,Happy Mothers Day  All my love
1753919005,trust,JenniRox,"Happy Mother's Day to all the mommies out there, be you woman or man as long as you're 'momma' to someone this is your day!"
1753919043,joy,ipdaman1,@niariley WASSUP BEAUTIFUL!!! FOLLOW ME!!  PEEP OUT MY NEW HIT SINGLES WWW.MYSPACE.COM/IPSOHOT I DEF. WAT U IN THE VIDEO!!
1753919049,trust,Alpharalpha,@mopedronin bullet train from tokyo    the gf and i have been visiting japan since thursday  vacation/sightseeing    gaijin godzilla
1956974706,disgust,MavrickAces,It is so annoying when she starts typing on her computer in the middle of the night!
1956987600,disgust,naterkane,dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can't watch and code
1956989601,disgust,M0anique,@ cayogial i wanted to come to BZ this summer :/ not so sure anymore... a teacher's life in the summer SUCKS
1956990288,disgust,MissPassion,@mrgenius23 You win ... SIGH Rakeem
1956991009,disgust,rdyfrde,"@soviet_star Damn, that sucks"
1956991704,disgust,Tweetyangie,@mileycyrus THIS WEBSITE GAVE ME A VIRUS! When i opened it more windows kept POPPING up
1956996081,disgust,snursalim,@IamYeTe Waraku is tasteless and expensive! Portion is so little!!!!!  re: waraku
1956996673,disgust,Merekdavis,@britblackbird  youstinkatrespondingtotexts!
1957004749,disgust,golden_one,don't you hate it when you finish all your work and there's still 1.25 hours left of work time
1957009666,disgust,wendyisastar,@melluffsyew Umm yeah. That's probably a pretty good note to self because eeeeeewwwwwwww.
1957013166,disgust,jupzchris,@SparkDawgMusic im doing that shit right now ... im on vacation and you got me workin
1957013723,disgust,babygurl0791,would wish the severe migrains would stop!!! doc's prescriptions arent working
1957013895,disgust,kkjordan,@tiffalo cuz airlines are super lame.
1957014493,disgust,Taynted_lyfe,I'm so very tired...and have insomnia.
1957014706,disgust,butteredninja,"I hate Bakersfield and I hate the Ports, let me go home already.  I want to start my vacation."
1957021486,disgust,karissaferg,I hate the new mt dew commercial..the one with a giant mosquito..it scares me and grosses me out all at the same time.
1957023263,disgust,youulovemee,"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers."
1957023739,disgust,Tin06,Lies...lies...lies....you just cant avoid to lie about practically...EVERYTHING!
1957030622,disgust,sharnanicole,@lanacaitlin  hahaha well its try its so ugly
1957033874,disgust,Lilixbabi3,I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.
1957034289,disgust,kimba1bl,think i may have broke a toe at the bar tonight......thanks drunk girl for steppin all over me!!!!!
1957035950,disgust,geezitslouize,my roommate @tess_tickle loves to ignore me
1957038470,disgust,No1PanicFan,"@jcwentz Maths and Science were the strongest for me i think..dunno bout geography, only did like 1 day of study for 1/2 a year of work!"
1957041812,disgust,MissxMarisa,"@meganmansyn Hahahaha! It's not horrible, if others were singing with I'm sure it could work. I wish I could afford my own drum set"
1957044935,disgust,helenmurdock,aarrgghh - fu*k.....a hose has leaked water all over the new floating floor
1957048703,disgust,JBMareMareJB,@ksutt11 ohhhh thunderstorms...boo  why do they always have to make the power go out??
1957050633,disgust,STAR13R,"RATT ROCKED NASHVILLE TONITE..ONE THING SUCKED, NO ENCORE!  LIKE IN THE 80'S THEY STILL HAVE A FUN SHOW. PEARCY HAS THAT HOTT BAD BOY LOOK"
1957055530,disgust,TK04,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!
1957061884,disgust,caitimac,@all_is_one84 Those suck so bad.
1957063783,disgust,Craz_Monkay21,At Charle's with the power out. LOL! Damn SaveMart lost power and we could not buy beer.
1957073753,disgust,imayami,hates the net. ayaw bumukas ng twitter.  http://plurk.com/p/wxlxs
1957076577,disgust,benfulghum,on jacksonville beach walking in the cold Ass water   but have to work in the morning   ily &lt;('-')&gt;
1957082538,disgust,sin__,@abguerraartist  I am not a pussy! damnit!  [sending you an e-mail right now btw]
1957085151,disgust,josh_kim,@juliaiiivir Hey! That's my school! I hate that place.
1957094812,disgust,vyvien,"plan may changes , nooooooo"
1957094989,disgust,tonydeanxo,my sister is a douchebag
1957105472,disgust,hiracdelest,time for tv in bed.Then spending all day catching up on studying  i hate online summer classes
1957106609,disgust,Anne_A4L,Dang it! I REALLY look like crap!! Sigh only had 35mins to shower and 10mins to get ready
1957114604,disgust,Fiibs,"back at Vienna (  ), sooo tired, luggage lost, Manchester 'd been great - very good outcome from Seminar at MBS &amp; great people around ..."
1957127251,disgust,ver0nica,@guitar21g @jackie_hussein i have to wake up earlier than i thought.. my dad wants me to take him food at 9AM! no0o0o0o!
1957142715,disgust,whiterr_x,"Taking back the HORRIBLE shoes my mum made me get.. urgggh. They are some nasty footwear! Problem is, I can't find any other shoes!"
1957145531,disgust,holleeann91,night 5 not talking to my victor  i'm so bored at night now. grrrr i hate this shit
1957145817,disgust,Jessicahhhh,"gonna get off to try and catch some Z's, no more high school after tomorrow! which really sucks  i wish i didn't have to grow up!"
1957147658,disgust,MEG_B_johnson,Sooo.....I'm kinda o sick n tired of the bs that guys dish out  !!!!!!!!
1957154821,disgust,marconipoveda,i just murdered two fucking mouses!!! now i cant sleep
1957156484,disgust,dj_melza,"sososo bummed, like really bummed, i hate this rain, ruin my date..."
1957156949,disgust,DasutinD,"Working late at night on a Dell notebook, Dell's quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead"
1957160843,disgust,victoriaaa_,"@calvinharris make the most of pork products while you can, they've fucking stopped importing it here in dubai. bad times"
1957170232,disgust,deenahdeedoodah,"WTF facebook just cleared out my whole survey and i was on the last q, this night gets better and better  what else is next?"
1957172292,disgust,sylverxrainbow,Its weird being at the guy's house without them here. I don't like it
1957177654,disgust,ZenHarmony,"@mrskutcher  Where I live, all the small markets deliver their day-old bread to the food bank, but times are really tough, even for me"
1957188633,disgust,karaready,Doing a mass cleanout of my room before rearranging it. Just sent mother out to buy me a bin and a bookshelf since mine sucks. Bad mood
1957188806,disgust,maojoa,"feeling really sick  watching the fifth element, and about to smoke a cigg. ugh i hate colds!"
1957192957,disgust,LucHeidenreich,Bummed that F! F! F! broke up
1957198359,disgust,Dutchrudder,"@StonedSteve yes it was good 2 see them laught at each other,,but that poor lad asking his mum &amp; dad 2 kill him"
1957206401,disgust,delboy1203,@GoblinZA Can't access your site!
1957211597,disgust,TannuhFS,Its so Fucking hot! Damn no air conditioning.
1957212085,disgust,godmagnus,@hillaryhatt I never liked that boy  Jerms!
1957218610,disgust,LenasLife,"this sucks i'm tweetless...and i f'n hate money, why does it have to be an issue"
1957218793,disgust,DInstros,dam it keeps rainin on me
1957231014,disgust,7immizzle,@MissMadalena err i think they're like 15 bucks a ticket cause its 3D too. too expensive
1957231506,disgust,elliejanexo,Omg grr my parents left probably 15 minutes ago to belgium and typical i wake up a stupid o'clock
1957233929,disgust,geoffchapman,Just watched The Goode Family premiere online... And I think this may be the last episode I watch. It's pretty amazingly mediocre  pass.
1957237503,disgust,utehbaik,and this stupid wireless wont work downstairs
1957237598,disgust,Jady0903,"Change my hairstyle,but it isn't good as it supposed to be N don't wealth that much money..  hate that hairdresser~~"
1957241208,disgust,LGoodyer09,Have to go to work  typical sunshine and deep sleep; stupid friday.
1957248127,disgust,sunayana,@anant24121986 it is so unfair that all the good rock shows happen only in B'lore and Pune
1957250995,disgust,DJinDia,almost everyone can suck my clit right about now. ive had it up to here with people fucking me over !
1957252405,disgust,iskyworld,says BAD TRIP! (angry)  http://plurk.com/p/wxshi
1957263744,disgust,sacha91,omg!!! mcdonalds combo and wendys sundae = puke material
1957263978,disgust,Kaydeescrafts,I really need to sort out a bird table and some feeders - the robins and blue tits are being bullied
1957265612,disgust,MsMac74,But why do I have to spend it in the office
1957268633,disgust,traceydukes,"@MissMaryJ M Jizzle I need u to Hit me too, ugghh I'm sick of this damn phone! Like seriously!"
1957269543,disgust,kristinarosexxx,@iamivanxxx That sucks to hear. I hate days like that
1957276419,disgust,xcherylax,This train is so squeaky its givin me a sore head its bad enough i have to go to work!
1957278010,disgust,_erica,@Kikirowr Downside though is that you're breaking the thread.
1957286023,disgust,dessey,The Taxi Q at Pelangi was super loooong.. and now I'm getting headaches because of the hot-cold transition
1957287286,disgust,Born2Rune,@WoWInsider I would be playing my old rogue but a friend took the account and could not get it back
